Category,Metric,varianta_2.2.0 Mean,variantb_2.2.20-Beta2 Mean,varianta_2.2.0 P50,variantb_2.2.20-Beta2 P50,varianta_2.2.0 P90,variantb_2.2.20-Beta2 P90,Unit
:domain:feed-login:compileDebugKotlin,Analysis lines per second,1113,,1148,,1421,,
:domain:feed-login:compileDebugKotlin,Number of classpath entries,112,,112,,112,,
:domain:feed-login:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:domain:feed-login:compileDebugKotlin,Size of shrunk classpath snapshot,41.6,,42,,42,,KB
:domain:feed-login:compileDebugKotlin,Save shrunk current classpath snapshot,2.44,,2,,5,,ms
:domain:file-login:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,42.03,,30,,71,,ms
:domain:file-login:compileDebugKotlin,Incremental compilation in daemon,2188.13,,2103,,2704,,ms
:domain:file-login:compileDebugKotlin,Clear jar cache,1.92,,1,,5,,ms
:domain:file-login:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,33.05,,22,,61,,ms
:domain:file-login:compileDebugKotlin,Spent time before task action,37.63,61.23,39,61,54,83,ms
:domain:file-login:compileDebugKotlin,Remove duplicate classes,6.18,,5,,11,,ms
:domain:file-login:compileDebugKotlin,Run compilation,2205.8,,2123,,2714,,ms
:domain:file-login:compileDebugKotlin,Update caches,6.33,,7,,10,,ms
:domain:file-login:compileDebugKotlin,Compiler backend,212.73,,174,,350,,ms
:domain:file-login:compileDebugKotlin,Total Gradle task time,2369.75,31682.67,2305,31591,2891,33376,ms
:domain:file-login:compileDebugKotlin,Compiler code analysis,466.23,,474,,604,,ms
:domain:file-login:compileDebugKotlin,Compiler translation to IR,790.73,,753,,935,,ms
:domain:file-login:compileDebugKotlin,Compiler code generation,562.45,,522,,730,,ms
:domain:file-login:compileDebugKotlin,Sources compilation round,2063.82,,1963,,2551,,ms
:domain:file-login:compileDebugKotlin,Connect to Kotlin daemon,10.48,78.33,6,80,15,102,ms
:domain:file-login:compileDebugKotlin,Load current classpath snapshot,6.63,,5,,11,,ms
:domain:file-login:compileDebugKotlin,Task action before worker execution,15.75,28.41,13,30,26,37,ms
:domain:file-login:compileDebugKotlin,Run compilation in Gradle worker,2220.0,31510.9,2150,31440,2722,33192,ms
:domain:file-login:compileDebugKotlin,Calculate output size,1.65,,1,,4,,ms
:domain:file-login:compileDebugKotlin,Compiler initialization time,63.5,,60,,86,,ms
:domain:file-login:compileDebugKotlin,Compiler IR lowering,349.33,,321,,484,,ms
:domain:file-login:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:domain:file-login:compileDebugKotlin,Code generation lines per second,993,,986,,1351,,
:domain:file-login:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:domain:file-login:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:domain:file-login:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,,1,,1,,
:domain:file-login:compileDebugKotlin,Total size of the cache directory,585.2,,585,,585,,KB
:domain:file-login:compileDebugKotlin,Size of classpath snapshot,7.8,,8,,8,,MB
:domain:file-login:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,131,,131,,131,,
:domain:file-login:compileDebugKotlin,Number of lines analyzed,516,,516,,516,,
:domain:file-login:compileDebugKotlin,Analysis lines per second,1147,,1087,,1453,,
:domain:file-login:compileDebugKotlin,Number of classpath entries,132,,132,,132,,
:domain:file-login:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:domain:file-login:compileDebugKotlin,Size of shrunk classpath snapshot,50.1,,50,,50,,KB
:domain:file-login:compileDebugKotlin,Start gradle worker,2.03,2.82,1,2,5,6,ms
:domain:file-login:compileDebugKotlin,Save shrunk current classpath snapshot,3.0,,3,,3,,ms
:domain:file-login:compileDebugKotlin,Clear output,1.0,1.0,1,1,1,1,ms
:domain:forecast-login:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,34.4,,23,,58,,ms
:domain:forecast-login:compileDebugKotlin,Incremental compilation in daemon,2098.15,,2016,,2556,,ms
:domain:forecast-login:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,28.75,,19,,48,,ms
:domain:forecast-login:compileDebugKotlin,Spent time before task action,35.6,47.0,33,43,45,68,ms
:domain:forecast-login:compileDebugKotlin,Remove duplicate classes,3.53,,3,,7,,ms
:domain:forecast-login:compileDebugKotlin,Run compilation,2117.48,,2030,,2572,,ms
:domain:forecast-login:compileDebugKotlin,Update caches,6.05,,5,,12,,ms
:domain:forecast-login:compileDebugKotlin,Compiler backend,216.83,,171,,336,,ms
:domain:forecast-login:compileDebugKotlin,Total Gradle task time,2275.15,30127.41,2195,30084,2736,31781,ms
:domain:forecast-login:compileDebugKotlin,Compiler code analysis,493.45,,461,,625,,ms
:domain:forecast-login:compileDebugKotlin,Compiler translation to IR,730.5,,724,,888,,ms
:domain:forecast-login:compileDebugKotlin,Compiler code generation,509.48,,456,,712,,ms
:domain:forecast-login:compileDebugKotlin,Sources compilation round,1983.28,,1887,,2440,,ms
:domain:forecast-login:compileDebugKotlin,Connect to Kotlin daemon,7.95,73.74,7,72,13,98,ms
:domain:forecast-login:compileDebugKotlin,Load current classpath snapshot,3.93,,3,,9,,ms
:domain:forecast-login:compileDebugKotlin,Task action before worker execution,17.08,24.28,16,23,27,37,ms
:domain:forecast-login:compileDebugKotlin,Run compilation in Gradle worker,2130.07,29985.82,2042,29917,2579,31650,ms
:domain:forecast-login:compileDebugKotlin,Calculate output size,1.75,,1,,4,,ms
:domain:forecast-login:compileDebugKotlin,Compiler initialization time,59.75,,58,,81,,ms
:domain:forecast-login:compileDebugKotlin,Start gradle worker,1.87,2.59,1,2,4,5,ms
:domain:forecast-login:compileDebugKotlin,Compiler IR lowering,292.15,,264,,422,,ms
:domain:forecast-login:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:domain:forecast-login:compileDebugKotlin,Code generation lines per second,980,,999,,1383,,
:domain:forecast-login:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:domain:forecast-login:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:domain:forecast-login:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,,1,,1,,
:domain:forecast-login:compileDebugKotlin,Total size of the cache directory,577.9,,578,,578,,KB
:domain:forecast-login:compileDebugKotlin,Size of classpath snapshot,5.7,,6,,6,,MB
:domain:forecast-login:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,101,,101,,101,,
:domain:forecast-login:compileDebugKotlin,Number of lines analyzed,456,,456,,456,,
:domain:forecast-login:compileDebugKotlin,Analysis lines per second,985,,988,,1325,,
:domain:forecast-login:compileDebugKotlin,Number of classpath entries,102,,102,,102,,
:domain:forecast-login:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:domain:forecast-login:compileDebugKotlin,Size of shrunk classpath snapshot,43.3,,43,,43,,KB
:domain:forecast-login:compileDebugKotlin,Clear jar cache,2.82,,3,,5,,ms
:domain:forecast-login:compileDebugKotlin,Save shrunk current classpath snapshot,2.5,,3,,3,,ms
:domain:forecast-login:compileDebugKotlin,Clear outputs on rebuild,2.0,,2,,2,,ms
:domain:forecast-login:compileDebugKotlin,Store build info,2.5,,3,,3,,ms
:domain:forecast-login:compileDebugKotlin,Clear output,2.5,3.0,3,3,3,3,ms
:domain:gallery-login:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,33.25,,26,,49,,ms
:domain:gallery-login:compileDebugKotlin,Incremental compilation in daemon,1510.98,,1407,,1921,,ms
:domain:gallery-login:compileDebugKotlin,Clear jar cache,1.88,,2,,3,,ms
:domain:gallery-login:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,27.05,,20,,39,,ms
:domain:gallery-login:compileDebugKotlin,Spent time before task action,28.2,62.13,28,58,45,81,ms
:domain:gallery-login:compileDebugKotlin,Remove duplicate classes,3.83,,3,,7,,ms
:domain:gallery-login:compileDebugKotlin,Run compilation,1524.68,,1424,,1930,,ms
:domain:gallery-login:compileDebugKotlin,Update caches,1.33,,1,,3,,ms
:domain:gallery-login:compileDebugKotlin,Compiler backend,69.25,,62,,99,,ms
:domain:gallery-login:compileDebugKotlin,Total Gradle task time,1641.28,26239.46,1578,25908,2070,28613,ms
:domain:gallery-login:compileDebugKotlin,Compiler code analysis,373.88,,345,,508,,ms
:domain:gallery-login:compileDebugKotlin,Compiler translation to IR,601.3,,568,,816,,ms
:domain:gallery-login:compileDebugKotlin,Compiler code generation,208.2,,181,,300,,ms
:domain:gallery-login:compileDebugKotlin,Sources compilation round,1411.45,,1328,,1778,,ms
:domain:gallery-login:compileDebugKotlin,Connect to Kotlin daemon,8.48,91.56,6,88,11,114,ms
:domain:gallery-login:compileDebugKotlin,Load current classpath snapshot,4.13,,3,,8,,ms
:domain:gallery-login:compileDebugKotlin,Task action before worker execution,12.95,28.18,10,30,21,38,ms
:domain:gallery-login:compileDebugKotlin,Run compilation in Gradle worker,1537.05,26107.21,1436,25754,1944,28515,ms
:domain:gallery-login:compileDebugKotlin,Calculate output size,15.03,,1,,6,,ms
:domain:gallery-login:compileDebugKotlin,Compiler initialization time,55.33,,50,,85,,ms
:domain:gallery-login:compileDebugKotlin,Compiler IR lowering,138.6,,120,,222,,ms
:domain:gallery-login:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:domain:gallery-login:compileDebugKotlin,Code generation lines per second,1198,,1292,,1507,,
:domain:gallery-login:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:domain:gallery-login:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:domain:gallery-login:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,,1,,1,,
:domain:gallery-login:compileDebugKotlin,Total size of the cache directory,512.0,,512,,512,,KB
:domain:gallery-login:compileDebugKotlin,Size of classpath snapshot,6.2,,6,,6,,MB
:domain:gallery-login:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,108,,108,,108,,
:domain:gallery-login:compileDebugKotlin,Number of lines analyzed,235,,235,,235,,
:domain:gallery-login:compileDebugKotlin,Analysis lines per second,681,,679,,876,,
:domain:gallery-login:compileDebugKotlin,Number of classpath entries,109,,109,,109,,
:domain:gallery-login:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:domain:gallery-login:compileDebugKotlin,Size of shrunk classpath snapshot,43.0,,43,,43,,KB
:domain:gallery-login:compileDebugKotlin,Start gradle worker,1.76,3.85,1,3,3,9,ms
:domain:gallery-login:compileDebugKotlin,Save shrunk current classpath snapshot,3.2,,3,,5,,ms
:domain:group-login:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,39.92,,35,,60,,ms
:domain:group-login:compileDebugKotlin,Incremental compilation in daemon,2052.5,,2001,,2502,,ms
:domain:group-login:compileDebugKotlin,Clear jar cache,1.91,,2,,4,,ms
:domain:group-login:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,30.35,,26,,50,,ms
:domain:group-login:compileDebugKotlin,Spent time before task action,40.45,61.49,36,60,65,87,ms
:domain:group-login:compileDebugKotlin,Remove duplicate classes,6.15,,5,,11,,ms
:domain:group-login:compileDebugKotlin,Run compilation,2069.88,,2013,,2518,,ms
:domain:group-login:compileDebugKotlin,Update caches,5.13,,4,,9,,ms
:domain:group-login:compileDebugKotlin,Compiler backend,194.88,,159,,313,,ms
:domain:group-login:compileDebugKotlin,Total Gradle task time,2243.0,31385.13,2239,31030,2679,33409,ms
:domain:group-login:compileDebugKotlin,Compiler code analysis,480.6,,438,,604,,ms
:domain:group-login:compileDebugKotlin,Compiler translation to IR,768.7,,731,,868,,ms
:domain:group-login:compileDebugKotlin,Compiler code generation,474.05,,442,,690,,ms
:domain:group-login:compileDebugKotlin,Sources compilation round,1939.65,,1883,,2356,,ms
:domain:group-login:compileDebugKotlin,Connect to Kotlin daemon,24.9,74.9,4,72,14,100,ms
:domain:group-login:compileDebugKotlin,Load current classpath snapshot,6.6,,5,,11,,ms
:domain:group-login:compileDebugKotlin,Task action before worker execution,14.4,28.64,12,29,24,39,ms
:domain:group-login:compileDebugKotlin,Run compilation in Gradle worker,2099.0,31210.26,2052,30858,2524,33167,ms
:domain:group-login:compileDebugKotlin,Calculate output size,1.3,,1,,4,,ms
:domain:group-login:compileDebugKotlin,Compiler initialization time,54.48,,46,,76,,ms
:domain:group-login:compileDebugKotlin,Start gradle worker,1.35,5.33,1,1,3,9,ms
:domain:group-login:compileDebugKotlin,Compiler IR lowering,278.63,,258,,393,,ms
:domain:group-login:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:domain:group-login:compileDebugKotlin,Code generation lines per second,1199,,1199,,1605,,
:domain:group-login:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:domain:group-login:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:domain:group-login:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,,1,,1,,
:domain:group-login:compileDebugKotlin,Total size of the cache directory,604.1,,604,,604,,KB
:domain:group-login:compileDebugKotlin,Size of classpath snapshot,8.8,,9,,9,,MB
:domain:group-login:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,145,,145,,145,,
:domain:group-login:compileDebugKotlin,Number of lines analyzed,531,,531,,531,,
:domain:group-login:compileDebugKotlin,Analysis lines per second,1176,,1212,,1482,,
:domain:group-login:compileDebugKotlin,Number of classpath entries,146,,146,,146,,
:domain:group-login:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:domain:group-login:compileDebugKotlin,Size of shrunk classpath snapshot,58.7,,59,,59,,KB
:domain:group-login:compileDebugKotlin,Save shrunk current classpath snapshot,5.86,,3,,22,,ms
:domain:group-login:compileDebugKotlin,Store build info,1.0,,1,,1,,ms
:domain:identity-login:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,38.45,,30,,79,,ms
:domain:identity-login:compileDebugKotlin,Incremental compilation in daemon,1840.38,,1801,,2241,,ms
:domain:identity-login:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,31.05,,22,,58,,ms
:domain:identity-login:compileDebugKotlin,Spent time before task action,37.45,63.44,38,58,52,91,ms
:domain:identity-login:compileDebugKotlin,Remove duplicate classes,4.28,,3,,8,,ms
:domain:identity-login:compileDebugKotlin,Run compilation,1856.73,,1824,,2260,,ms
:domain:identity-login:compileDebugKotlin,Update caches,4.85,,3,,9,,ms
:domain:identity-login:compileDebugKotlin,Compiler backend,145.85,,133,,215,,ms
:domain:identity-login:compileDebugKotlin,Total Gradle task time,2013.53,29649.72,2000,29338,2434,31356,ms
:domain:identity-login:compileDebugKotlin,Compiler code analysis,427.25,,408,,516,,ms
:domain:identity-login:compileDebugKotlin,Compiler translation to IR,701.85,,691,,827,,ms
:domain:identity-login:compileDebugKotlin,Compiler code generation,377.88,,356,,488,,ms
:domain:identity-login:compileDebugKotlin,Sources compilation round,1725.48,,1677,,2129,,ms
:domain:identity-login:compileDebugKotlin,Connect to Kotlin daemon,9.4,80.18,7,76,13,103,ms
:domain:identity-login:compileDebugKotlin,Load current classpath snapshot,4.7,,4,,8,,ms
:domain:identity-login:compileDebugKotlin,Task action before worker execution,14.53,27.0,11,26,23,40,ms
:domain:identity-login:compileDebugKotlin,Run compilation in Gradle worker,1870.58,29495.26,1838,29206,2271,31161,ms
:domain:identity-login:compileDebugKotlin,Calculate output size,1.85,,1,,4,,ms
:domain:identity-login:compileDebugKotlin,Compiler initialization time,49.65,,49,,82,,ms
:domain:identity-login:compileDebugKotlin,Start gradle worker,1.66,2.28,1,1,4,6,ms
:domain:identity-login:compileDebugKotlin,Compiler IR lowering,231.38,,216,,330,,ms
:domain:identity-login:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:domain:identity-login:compileDebugKotlin,Code generation lines per second,1138,,1144,,1503,,
:domain:identity-login:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:domain:identity-login:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:domain:identity-login:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,,1,,1,,
:domain:identity-login:compileDebugKotlin,Total size of the cache directory,565.6,,566,,566,,KB
:domain:identity-login:compileDebugKotlin,Size of classpath snapshot,6.9,,7,,7,,MB
:domain:identity-login:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,118,,118,,118,,
:domain:identity-login:compileDebugKotlin,Number of lines analyzed,408,,408,,408,,
:domain:identity-login:compileDebugKotlin,Analysis lines per second,1013,,1000,,1285,,
:domain:identity-login:compileDebugKotlin,Number of classpath entries,119,,119,,119,,
